1.356,0.349	64.350,0.004	0.045,34.896
32.858,0.385	0.007,271.027
0.437,1.852	38.502,0.021	0.005,80.162
76.724,0.071	0.015,6.138	0.015,42.522
12.113,0.008	213.794,0.008
4.290,0.038	329.346,0.038	0.044,71.633
0.820,2.066	62.424,0.102	0.027,142.959
3.553,0.072	131.143,0.072	0.039,330.240
0.843,0.802	64.287,0.010	0.030,50.360
0.853,1.839	42.747,0.066	0.050,104.844
0.600,0.763	32.736,0.008	0.012,43.949
0.992,3.493	58.065,0.039	0.033,93.928
0.737,1.119	49.920,0.011	0.226,90.543
0.433,2.318	21.342,0.267	21.342,20.235	0.012,175.395
124.581,0.162	7.946,283.944
4.379,1.818	166.396,0.051	0.139,89.398
0.042,4.511	0.042,282.159
490.613,0.026	0.328,41.837
48.530,0.134	48.530,8.521	0.012,158.703
1.754,0.344	150.054,0.004	0.161,21.805
0.179,9.063	15.547,0.471	0.002,71.557
1.102,2.790	94.047,0.058	0.013,62.971
3.337,3.039	90.237,0.196	0.039,121.603
149.732,0.067	0.166,69.157
0.983,0.773	30.587,0.071	0.012,63.091
683.534,0.146	0.421,10.521	0.421,182.085
77.048,0.843	0.031,225.448
2.282,1.903	33.780,0.024	0.052,127.682
67.246,0.429	0.300,8.133	0.300,100.052
2.189,2.346	167.182,0.122	0.028,106.376
183.465,9.865	0.037,536.319
0.188,1.092	6.963,0.043	0.005,20.003
104.971,0.042	0.012,194.299	1.064,194.299
0.610,2.666	50.050,0.033	0.610,22.409
141.965,0.199	0.023,35.471
1.231,0.346	67.034,0.008	0.016,32.117
188.808,0.656	0.022,113.435
150.624,0.056	0.036,4.510	0.036,97.993
0.584,1.619	53.084,0.021	0.050,80.606
18.608,1.032	64.784,0.013	0.796,76.796
2.044,0.019	198.595,0.019	0.036,25.174
0.276,0.585	0.008,44.107
1.827,1.022	37.859,0.032	0.030,71.856
4.667,1.028	375.011,0.011	0.067,82.620
0.596,0.709	11.322,0.709	0.023,62.767
0.030,117.965
0.489,2.744	34.930,0.167	0.012,161.180
0.004,1.617	0.004,51.053
3.415,3.073	173.550,0.050	0.078,63.284
2.037,0.611	137.009,0.019	0.072,41.842
1.888,0.708	113.943,0.119	0.060,27.034
18.589,0.042	0.022,3.629	0.022,200.806
0.892,0.814	35.652,0.014	0.024,48.375
423.259,0.014	423.259,0.695	0.396,47.932
122.647,1.060	0.112,96.684
3.182,3.512	51.705,0.134	0.048,210.100
102.319,0.645	102.319,3.716	0.018,160.127
247.433,0.039	247.433,3.318	0.050,148.502
4.450,0.023	196.178,0.023	0.049,2.291	0.049,65.628
633.558,0.027
1.866,1.719	176.659,0.054	0.026,166.833
2.950,2.530	79.300,0.026	0.083,157.363
0.331,0.896	19.777,0.017	0.065,40.066
170.787,0.050	1.078,44.332
0.159,0.536	0.002,32.089
2.011,1.158	200.973,0.032	0.062,94.222
8.197,1.376	278.740,0.025	0.088,97.046
77.150,1.410	0.069,7.223	0.069,94.511
0.262,2.364	18.161,0.115	0.003,167.099
493.161,0.085	4.847,182.867
2.309,0.208	53.504,0.003
1.835,0.869	53.080,0.012	0.127,57.950
1.157,2.783	112.315,0.039	0.014,181.298
1.898,2.549	0.529,111.659
1.310,1.488	63.295,0.049	0.016,36.550
6.111,1.146	156.002,0.012	1.115,95.926
0.945,5.286	60.420,0.060	0.018,437.144
12.309,0.108	241.214,0.108	0.974,163.978
8.161,0.079	311.194,0.001
0.019,2.265	0.019,155.458
1.303,0.121	0.024,137.145
1.626,0.006	66.119,0.006	0.021,28.173
3.299,0.727	207.661,0.014	0.268,71.055
8.198,0.003	92.875,0.003	0.911,21.899
53.938,0.899	0.015,2.155	0.015,138.328
0.663,1.046	43.337,0.024	0.009,67.415
0.054,0.800	0.001,28.813
1.299,2.441	34.468,0.029	0.015,31.552
5.329,0.980	107.935,0.048	0.451,61.078
232.987,0.030	0.357,116.351
0.006,5.753	0.006,88.363
529.501,0.270	0.408,177.597
1.768,0.587	131.345,0.021	0.034,46.019
4.183,1.533	84.242,0.056	0.051,88.271
2.113,1.331	57.311,0.014	0.403,80.125
0.323,3.539	0.008,200.273
0.828,2.387	71.962,0.859	0.010,107.346
5.479,0.157	98.813,0.157	0.080,214.474
0.056,405.063
0.704,0.039	64.276,0.002
1.089,3.094	81.676,0.033	0.052,133.682
2.251,0.384	164.418,0.006	2.251,22.152
5.046,0.552	84.548,0.125
84.467,0.923	0.027,111.021
2.593,1.669	37.501,0.027	0.062,66.353
4.182,0.037	306.189,0.037	0.089,135.922
89.168,0.021	0.040,90.182
43.969,0.031	0.533,77.976
1.382,5.798	83.985,0.407	0.100,185.178
0.854,2.888	0.015,54.916
1.473,5.146	128.291,0.146	0.024,206.540
0.908,1.554	89.169,0.020	0.035,129.836
0.309,4.696	26.500,0.139	0.010,93.128	0.883,93.128
0.775,1.485	21.647,0.050	0.197,120.792
188.658,0.241	0.031,502.094
13.434,0.440	387.734,0.048	1.240,18.293
3.298,0.070	102.549,0.070	0.090,96.641
0.707,2.459	59.141,0.053	0.017,167.783
0.251,0.438	18.603,0.024	0.158,33.144
248.424,0.301	0.255,37.643
2.251,1.756	105.786,0.021	0.433,126.322
2.186,0.520	126.609,0.019	0.037,44.881
0.135,0.319	11.198,0.319	0.002,22.185
0.653,2.669	26.498,0.051	0.016,204.348
6.088,7.321	71.135,0.097	0.105,590.147
3.049,0.450	114.056,0.008	0.094,37.877
273.070,0.067	0.237,79.431
116.076,0.283	0.043,100.019
1.620,0.506	128.039,0.006	1.576,30.589
121.873,0.061	0.018,51.922
1.659,6.736	102.699,0.143	0.070,473.989
657.575,0.142	0.193,79.447	10.832,79.447
2.317,2.001	215.627,0.046	0.086,79.302	8.006,79.302
1.241,6.218	101.754,0.213	0.022,300.585
3.154,4.948	104.583,0.105	0.047,372.527
740.818,0.014	1.086,117.913
1.564,1.046	63.991,0.178	0.022,91.654
38.865,0.192	0.025,193.629	1.913,193.629
0.983,0.405	80.206,0.009	0.011,13.343
2.034,0.368	174.512,0.004	0.159,22.825
0.777,0.881	57.081,0.016	0.014,81.714
76.865,0.573	0.021,139.442
2.428,1.295	132.588,0.021	0.035,115.907
1.058,0.540	67.209,0.017	0.011,51.978
1.190,0.755	0.021,54.999
681.231,0.091	681.231,5.689	0.225,212.549	6.990,212.549
448.125,0.026	0.301,165.692
66.587,0.306	1.310,101.501
78.557,0.071	78.557,2.514	0.089,63.632
1.191,0.119	0.086,99.699
72.204,0.189	0.122,209.184
197.149,0.404	0.020,817.231
0.153,1.250	5.143,1.250	0.003,48.255
45.194,0.026	0.439,243.530
0.186,3.298	16.912,0.034	0.004,248.934
8.901,0.029	229.398,0.029	0.154,66.778
4.175,2.264	242.348,0.037	0.312,193.893
1.204,6.007	91.753,0.420	0.022,98.823
4.490,0.761	96.907,0.013	0.140,22.242
43.140,5.351	0.175,106.367
2.828,0.773	87.887,0.008	0.218,29.162	6.776,29.162
93.042,0.185	0.028,18.411
3.073,0.182	221.379,0.005
0.208,1.336	0.004,114.990
62.307,0.108
0.149,2.757	0.009,91.728
50.240,0.044	0.009,2.803	0.009,162.497
0.338,2.644	16.472,2.644	0.005,181.740
1.211,0.081	84.828,0.001
6.099,0.150	420.570,0.150	0.346,420.156
301.253,0.275
2.293,2.248	84.137,0.051	0.302,75.554
21.154,0.082	578.730,0.082	0.332,65.453
2.371,3.380	148.944,0.053	0.056,170.700
7.181,0.051	102.748,0.051	7.181,4.664	102.748,4.664	0.262,346.006
14.365,0.008	353.199,0.008	1.297,46.628
0.510,4.259	25.106,1.777	0.009,141.497
3.227,0.828	205.492,0.016	0.043,73.238
0.351,0.843	33.702,0.017
1.718,1.111	24.150,0.069	0.020,105.202
0.004,279.005
5.218,0.528	84.700,0.007	0.169,45.252
1.554,3.287	124.695,0.097	0.024,86.865
8.153,1.930	180.978,0.243	0.684,44.102	15.181,44.102
400.453,0.094	0.697,12.123
91.096,0.055	0.096,4.223	0.096,167.156
65.802,0.013	0.048,1.301	0.048,93.126
210.739,0.229	0.545,32.495
4.369,0.004	318.546,0.004
74.273,0.042
391.080,0.048
4.585,0.157	104.763,0.157	0.070,328.814
10.696,2.923	496.040,0.095	0.317,147.560
1.297,1.371	54.893,0.020	0.128,74.570
0.982,3.776	61.489,0.042	0.010,297.583
548.601,0.068	0.189,4.235	0.189,129.913
28.505,0.414	0.006,7.623	0.006,427.834
1.306,2.556	85.437,0.053	0.042,110.952
51.252,0.074	0.026,2.629	0.026,159.509
1.079,0.090	42.522,0.090	0.015,83.512
59.476,0.288	0.199,69.218
2.983,0.809	162.393,0.014	0.046,44.988
6.897,0.111	530.476,0.111	0.071,134.406
0.372,1.719	31.238,0.018	0.010,57.874
0.782,2.043	68.038,0.029	0.012,115.700
228.815,0.116	0.333,59.162
79.121,0.007
1.974,0.410	80.518,0.005	1.974,16.971
0.908,1.722	11.047,1.722	0.053,170.141
2.044,1.413	80.613,0.017	0.101,98.474
0.215,3.245	17.594,0.040	0.006,315.847
6.056,0.039	251.615,0.039	0.132,287.012
1.057,1.370	101.302,0.027	0.030,41.227
684.451,0.065	0.219,328.975
105.455,0.002
3.120,1.380	287.888,0.020	0.225,91.704
0.733,17.026	54.084,0.200	0.040,132.597
1.033,0.875	13.407,0.027	0.023,72.332
207.757,0.373	0.052,96.801
3.066,0.849	186.058,0.009	0.064,48.533
2.082,6.030	123.952,0.097	0.051,57.377
847.414,2.344	1.570,173.545	58.930,75.542
1.501,1.479	60.733,0.017	0.043,103.002
1.080,3.154	59.888,0.033	0.012,260.863
0.657,6.110	65.582,0.317	0.015,496.599
3.785,0.176	89.710,0.002	3.785,9.667
425.421,0.022	0.117,66.063	9.585,66.063
1.613,4.128	113.863,0.271	0.018,181.606
27.011,0.740	0.021,600.503
170.214,0.473	0.131,12.256	0.131,341.780
70.232,0.116	0.021,3.246	0.021,107.445
110.682,0.158	0.216,109.371
8.541,2.490	93.948,0.487	0.155,229.572
4.324,0.242	108.129,0.065	0.045,12.057
0.489,0.909	28.593,0.012	0.009,34.740
1.524,6.306	121.371,0.238	0.016,107.202
0.691,2.088	33.564,0.050	0.007,122.788
2.715,5.805	264.082,0.159	0.049,491.111
5.198,7.653	383.276,0.090	0.285,59.599
0.783,1.050	50.384,0.018	0.009,88.292
224.821,0.110	0.045,479.162	3.125,479.162
82.551,0.724	0.130,129.818
46.416,0.678	46.416,15.561	0.408,372.620
5.533,6.865	242.804,0.156	1.412,270.212
0.808,4.094	59.521,0.181	0.009,60.108
46.760,0.013	0.253,105.526
96.740,5.157	96.740,21.604	0.061,342.624
115.373,0.146	0.953,6.084	0.953,68.629
53.696,0.609	0.012,204.260
543.959,0.012	0.266,0.554	0.266,30.482
182.226,0.158	0.027,8.319	0.027,249.974
1.129,1.514	106.908,0.160	0.158,120.189
228.787,0.111	228.787,0.927	0.170,82.537
0.696,0.707	38.205,0.010	0.065,70.684
3.028,2.149	144.751,0.023	0.093,44.897
139.245,0.090	0.018,0.952	0.018,29.925
1.995,3.153	105.189,0.040	0.027,67.903
53.396,0.598	0.011,257.118
0.112,3.736	0.001,35.337
2.284,7.679	58.320,0.579	0.024,121.970
2.896,2.180	48.288,0.106	0.073,168.881
0.959,0.996	90.906,0.014	0.016,69.066
2.103,0.388	70.904,0.045
152.084,0.233	0.401,11.662	0.401,47.454
625.098,0.048	0.371,260.900
1.245,3.673	76.450,0.038	0.016,83.798
0.611,0.414	0.012,37.892
0.006,102.084
0.800,0.163	42.287,0.003
250.888,0.022	0.232,103.781
5.218,1.400	375.093,0.079	0.081,136.425
163.423,0.000
2.162,6.578	181.525,0.137	0.115,298.910
0.553,0.312	45.186,0.004
5.403,0.136	42.962,0.005
35.814,1.924	0.075,159.674
8.984,2.461	179.772,0.035	0.119,222.869
0.064,3.577	0.001,66.983
0.007,174.031
0.448,4.287	0.017,174.031
2.717,1.372	186.726,0.041	0.215,82.556
11.476,0.634	643.661,0.008	0.475,58.619
1.186,0.197	72.865,0.002
2.167,0.731	79.512,0.021
3.903,1.515	181.959,0.031	0.066,127.420
3.348,1.508	98.128,0.026	0.114,112.597
78.440,2.416	11.320,170.223	17.391,170.223
13.408,0.024	178.856,0.024	0.474,50.112
287.888,0.080	1.100,91.704
3.650,0.031	269.165,0.031	0.075,2.885	0.075,138.682
1.659,4.980	92.788,0.219	92.788,6.972	0.075,158.605
2.792,1.692	225.174,0.218	0.086,154.438
0.021,3.233	0.001,95.930
0.767,0.609	69.108,0.006	0.010,59.110
3.381,0.183	112.259,0.002	3.381,8.509
1.366,0.323	90.668,0.014	0.022,26.274
1.568,4.037	103.967,0.072	0.021,296.611
250.179,0.407	250.179,3.447	4.842,85.493
641.368,0.004
0.499,0.199	42.540,0.017
2.984,2.475	201.396,0.038	0.046,66.445
1.480,3.043	25.620,0.294	0.024,240.762
1.161,0.161	44.009,0.004
0.775,7.582	75.770,0.085	0.008,210.728
6.015,0.482	75.770,0.482	0.170,210.728
1.001,0.489	78.538,0.011	0.041,42.580
11.746,0.026	155.095,0.026	0.679,107.607
759.132,0.006
3.678,4.340	87.744,0.083	0.037,73.254
0.977,0.252	91.732,0.013
229.379,0.721	0.251,27.832
0.024,2.275	0.001,126.650
82.043,0.331	0.046,7.596	0.046,387.117
2.107,0.434	85.052,0.006	0.028,21.453
0.864,3.458	78.144,0.060	0.011,98.342
26.240,0.441	0.055,106.937
341.351,0.041	0.059,59.371	4.910,59.371
3.315,0.114	186.267,0.026	0.036,10.889
308.933,0.028	7.907,123.051
4.337,0.543	132.873,0.045	0.047,26.720
139.638,0.520	0.034,169.975
0.917,1.402	69.851,0.042	0.039,76.416	2.994,76.416
2.137,11.575	83.823,0.267	0.059,208.485
101.415,0.339	0.054,4.593	0.054,281.273
462.245,0.021	0.360,87.256
4.008,0.463	165.366,0.036	0.096,42.700
209.901,0.125	209.901,4.962	0.569,74.077
7.413,1.987	337.239,0.026	0.099,128.095
121.217,0.011	0.182,0.779	0.182,59.439
77.158,0.189	0.591,18.667	0.591,75.591
59.914,0.580	0.094,103.308
0.031,0.649	0.001,60.488
1.409,0.027	134.646,0.027	0.073,84.263
1.713,0.332	132.132,0.019	0.062,31.517
1.998,0.868	96.683,0.021	0.312,36.551
2.567,0.220	169.692,0.009	0.031,13.363
126.954,0.168	0.603,1.623	0.603,93.885
2.260,0.544	125.400,0.008	0.105,30.786
0.353,2.609	23.357,0.068	0.005,208.874
90.671,0.644	0.028,31.220
2.693,0.029	184.946,0.029	0.029,55.308
122.814,0.469	122.814,12.964	0.028,273.709
299.899,0.024	0.032,81.016	3.156,81.016
2.346,0.110	113.560,0.004	2.346,8.708
91.615,0.280	0.057,4.777	0.057,407.378
1.952,0.427	156.455,0.023	1.952,4.296
179.157,0.099	179.157,3.696	0.031,103.387
2.199,0.612	149.855,0.010	0.033,35.617
85.744,0.380	85.744,15.739	0.908,669.047
3.018,1.389	131.600,0.018	0.091,77.091
246.535,0.495	0.198,142.427
0.308,3.233	25.799,0.112	0.004,66.046
1.293,3.004	96.245,0.098	0.031,186.689
2.655,6.234	149.933,0.076	0.126,123.401
1.102,1.922	101.141,0.084	0.057,62.614
80.885,0.154	0.015,311.069	0.866,311.069
3.379,1.022	106.210,0.011	0.037,82.137
1.455,1.113	109.033,0.191	0.025,78.639
68.996,0.007	0.152,44.592
233.689,0.224	0.031,105.458
2.078,10.205	107.805,0.158	0.075,412.300
47.873,0.150	0.860,30.207
5.800,0.093	487.512,0.001
75.514,0.105	0.070,3.292	0.070,89.515
10.469,0.977	256.845,0.109	0.125,82.449
232.504,0.236	0.253,16.970	0.253,92.505
56.254,0.007
0.482,0.596	45.135,0.013
1.390,3.875	106.710,0.071	1.390,23.460
92.731,0.065	0.108,29.720
86.067,0.002
8.891,6.853	33.946,0.222	0.131,200.347
0.774,2.780	57.972,1.105	0.014,123.413
4.421,1.128	0.144,106.738
370.024,0.331	0.122,10.327	0.122,897.946
1.808,0.820	108.231,0.018	0.026,54.075
118.542,0.079	0.065,2.145	0.065,195.302
0.800,1.395	59.136,0.018	0.018,117.270
79.765,0.253	79.765,2.988	0.042,75.319
222.924,0.013	1.176,1.010	1.176,77.018
285.595,1.090
0.874,0.394	38.087,0.007	0.010,28.560
1.785,2.426	97.918,0.076	0.018,158.984
0.574,0.991	53.292,0.017	0.054,96.043	5.033,96.043
0.160,1.349	0.002,128.717
2.045,11.775	73.714,0.181	0.155,47.139	5.590,47.139
0.737,3.604	57.192,0.040	0.184,147.487
4.061,1.207	93.457,0.015	0.533,116.364	12.265,116.364
1.745,1.292	156.653,0.023	0.264,56.087
303.873,0.023	0.359,98.013
0.511,1.473	46.625,0.039	0.008,82.548
5.794,4.338	538.903,0.076	0.275,61.837
4.868,0.738	163.585,0.015	0.111,69.248
127.616,0.148	0.095,11.876	0.095,110.993
0.062,0.324	0.062,19.235
1.610,1.028	31.524,0.012	0.082,42.133
90.594,0.062	90.594,1.704	0.072,101.658
145.794,0.025	0.202,92.784
0.128,1.496	0.001,88.037
0.970,0.541	70.764,0.013	0.034,49.674	2.510,49.674
1.442,0.195	113.222,0.004	1.442,18.462
15.569,0.883	304.913,0.010	0.600,36.170
3.941,0.061	104.036,0.061	3.941,1.554	104.036,1.554	0.055,86.650
1.732,1.199	150.232,0.083	0.019,32.769
1.018,2.138	73.556,0.124	0.020,111.855
48.098,2.001	0.005,260.250
3.944,1.299	354.212,0.017	0.344,108.290
9.603,0.011	144.231,0.011
6.693,0.183	553.831,0.183	0.577,58.180
391.937,1.615	0.131,112.151	6.429,112.151
1.081,3.055	79.432,0.034	0.086,114.731
0.250,3.013	0.011,206.624
6.855,0.003	132.847,0.003
1.098,1.837	76.404,0.032	0.132,87.274	9.205,87.274
0.913,0.344	50.831,0.026	0.024,11.858
1.589,1.486	141.001,0.018	0.016,24.244
3.799,2.691	79.642,0.038	0.231,96.970
4.462,0.413	189.562,0.413	0.093,5.004	0.093,120.288
75.449,0.051	0.083,139.336
304.075,0.136	1.352,772.377
0.482,1.429	31.370,0.030	0.385,65.906
186.176,0.012	0.606,64.884
1.681,0.898	30.387,0.026	0.022,77.232
120.008,1.359	0.036,361.467
1.407,3.949	44.537,0.077	0.024,153.595
1.171,6.805	89.184,0.278	0.031,21.980
8.870,0.098	67.860,0.098	0.156,107.360
1.022,1.976	62.809,0.186	0.145,78.527
4.294,5.731	32.631,0.348	0.201,215.463
4.043,0.772	201.135,0.113	0.054,52.449
3.584,4.089	37.934,0.066	0.049,58.649
49.399,0.185	0.012,90.184
1.909,0.770	100.152,0.008	0.035,69.618
82.933,0.008	0.170,54.692	9.570,54.692
3.006,0.733	71.583,0.012	0.037,41.346
0.905,1.029	58.187,0.025	0.048,100.846
0.953,4.783	73.074,0.064	0.019,95.436
2.045,6.115	100.493,0.082	0.210,414.832
0.003,156.062
144.260,0.033
0.005,3.604	0.005,232.709
4.079,3.027	198.460,0.038	0.190,290.966
119.642,0.125	0.244,99.570
2.174,0.064	89.722,0.064	0.178,66.282
54.959,0.055	0.028,77.577
84.046,0.163	84.046,5.337	0.179,363.247	15.774,363.247
0.475,0.701	0.044,26.747
92.292,0.400	0.028,558.995
2.173,0.697	153.556,0.012	0.022,67.092
0.783,0.937	34.651,0.010	0.783,17.849
140.724,0.145	0.131,12.215	0.131,167.599
1.471,0.110	42.891,0.110	0.020,159.698
41.175,0.110	41.175,5.890	0.005,302.535
0.396,0.120	37.235,0.007
3.420,0.699	176.722,0.009	0.053,66.702
0.687,0.162	68.036,0.002
4.263,1.275	131.259,0.088	0.086,108.898
0.031,71.970
162.976,0.016	1.172,49.462
38.253,0.009
3.345,0.667	111.255,0.021
0.880,0.647	76.521,0.086	0.012,53.833
4.995,3.754	113.872,0.174	0.365,84.011
0.426,1.812	0.005,74.032
0.286,99.228
4.768,1.153	267.382,0.051	0.054,53.513
0.089,581.027	8.656,313.855
0.558,0.657	36.863,0.008	0.013,46.960
162.910,0.169	162.910,11.870	0.309,820.007	12.354,820.007
137.469,0.089	0.043,211.221
4.736,0.528	191.520,0.011	0.078,29.776
1.534,4.140	44.336,0.774	0.018,188.416
0.799,0.620	63.380,0.030	0.011,34.822
73.576,0.123	0.026,9.297	0.026,671.700
10.555,2.582	740.391,0.039	0.668,95.729
0.045,14.544	3.843,14.544	0.045,267.886	3.843,267.886
5.432,0.237	198.358,0.007
0.224,1.305	18.920,0.088	0.007,102.012
124.262,0.071
5.432,0.237	198.358,0.007
35.130,0.003	0.021,21.153
179.854,1.655	0.032,215.724	2.188,215.724
2.249,1.541	173.526,0.017	0.082,103.863
2.861,1.922	192.586,0.021	0.089,182.101	5.969,182.101
2.534,1.860	98.351,0.052	0.470,104.168	18.228,104.168
1.886,2.342	41.988,0.250	0.039,210.160
5.874,0.045	304.407,0.045	0.113,102.310
0.190,0.295	13.781,0.003	0.003,23.977
8.862,0.006	197.375,0.006	0.117,14.221
47.661,0.384	0.022,9.790	0.022,235.636
0.190,0.414	13.781,0.008	0.002,23.977
47.556,0.175	47.556,3.759	0.011,135.276
0.681,0.463	46.341,0.005	0.011,29.896
0.740,0.628	32.136,0.010	0.009,44.059
0.659,0.485	27.570,0.031	0.020,44.528
1.432,2.885	113.585,0.094	0.017,127.090
1.439,1.706	127.090,0.024	0.016,110.440
99.839,0.544	0.048,77.750
1.220,0.906	64.517,0.030	0.018,37.102
1.702,0.012	93.603,0.012	0.038,64.594
3.022,4.077	264.026,0.047	0.062,105.722
16.914,0.040	106.056,0.040	0.246,52.341
0.069,0.594	0.001,33.971
1.362,0.885	37.043,0.011	0.048,72.992
1.064,3.507	87.890,0.036	0.015,190.949
885.526,0.049	0.762,171.619
0.522,2.599	36.416,0.532	0.006,111.956
0.842,2.055	53.282,0.043	0.018,120.984
2.670,2.118	98.551,0.140	0.057,174.398
0.681,0.908	25.161,0.011	0.009,44.078
8.234,4.474	227.538,0.067	0.230,105.523
60.733,0.038	0.019,59.771
0.444,6.159	43.099,0.187	0.013,90.889
3.494,0.179	125.394,0.179	0.040,95.060
3.711,0.463	223.021,0.012
0.000,303.885
1.367,2.668	116.378,0.028	0.016,140.351
128.037,0.029	128.037,1.056	0.086,37.063
0.557,1.899	13.076,1.899	0.007,188.288
11.110,0.018	364.576,0.018	0.115,0.376	0.115,23.711
37.509,0.017	1.769,45.310
0.575,0.559	17.571,0.559	0.008,53.876
1.393,17.721	32.411,0.373	0.139,185.154
2.398,2.827	105.079,0.030	0.052,155.552
4.524,0.066	129.656,0.066	0.848,83.315
2.808,3.727	175.408,0.248	0.066,196.815
0.884,0.096	75.632,0.001
1.194,2.670	30.425,0.324	0.012,89.961
0.539,4.097	50.260,0.117	0.176,314.073	16.418,314.073
12.734,0.210	201.257,0.210	0.152,2.609	0.152,101.963
2.056,0.800	181.001,0.053	0.046,55.985
4.757,0.262	469.927,0.006	4.757,16.276
146.103,0.171	1.047,194.232	11.135,194.232
193.793,0.122	193.793,10.725	0.087,157.222	7.831,157.222
3.045,1.151	159.592,0.021	0.085,78.766
59.949,0.008	0.045,73.203
19.377,0.107	103.215,0.107	1.548,65.051
0.093,0.103	9.262,0.103
2.089,1.349	138.092,0.019	0.026,126.202
1.096,1.187	97.686,0.015	0.011,102.952
4.713,1.813	51.906,0.022	0.053,67.324
0.210,1.501	0.002,115.407
40.307,0.043	0.007,2.490	0.007,121.044
0.786,1.334	43.672,0.017	0.016,59.929
1.621,0.748	98.891,0.010	0.081,38.867	4.962,38.867
156.062,0.124	0.044,79.798
2.539,0.044	101.198,0.044	0.071,98.921
2.528,4.636	85.932,0.075	0.038,371.064
3.459,0.025	303.015,0.025	0.252,89.451
7.592,17.628	112.924,0.485	0.223,73.476
4.249,0.454	109.569,0.008	0.046,30.384
0.206,2.424	0.018,151.317
76.916,0.556	0.009,12.187	0.009,308.680
205.895,0.064	205.895,5.104	0.078,466.791
1.687,1.896	81.164,0.030	0.019,187.954
0.777,0.568	68.720,0.162	68.720,8.806	0.012,30.923
4.328,1.382	97.402,0.019	0.074,44.335
117.880,0.054	0.261,5.080	0.261,117.122
32.914,0.098	0.066,9.506	0.066,90.742
5.839,4.571	137.026,0.161	0.108,88.405
6.999,0.037	156.105,0.037	0.128,18.575
902.405,0.207	0.949,94.683
1.470,0.060	101.951,0.001	1.470,5.011
1.541,1.941	49.816,0.144	0.028,109.187
1.713,1.255	165.717,0.086	0.021,51.556
68.927,0.172	68.927,15.292	0.248,158.129
1.568,9.938	146.539,0.231	0.156,155.623
74.539,0.303	0.013,2.519	0.013,61.436
196.950,0.051	0.031,2.327	0.031,161.840
119.617,0.020	0.019,151.740	1.717,151.740
19.230,0.025	0.004,22.777
1.044,3.925	80.468,0.042	0.021,166.965
103.881,0.025	0.114,1.646	7.515,1.646	0.114,53.037	7.515,53.037
0.958,0.710	60.589,0.040	0.011,64.344
7.331,2.961	489.238,0.035	0.131,111.919	8.752,111.919
2.065,0.525	166.546,0.005	0.040,38.249
0.610,10.816	23.711,0.417	0.006,105.640
1.793,0.330	141.196,0.004	0.246,20.422
0.871,0.004	80.345,0.004
16.453,3.539	407.847,0.221	0.178,84.926
5.611,2.436	39.131,0.040	0.147,48.140
1.624,0.389	159.935,0.042	0.023,32.670
1.109,6.367	103.501,0.236	0.059,160.009
0.578,0.284	35.567,0.167	0.008,13.782
1.742,0.817	129.139,0.012	0.280,68.396	20.764,68.396
1.622,0.512	140.842,0.006	0.140,49.606
1.013,6.877	77.995,0.175	0.026,116.330
35.133,0.026	35.133,1.727	0.009,127.704
1.015,1.104	44.734,0.041	0.016,97.060
32.748,0.488	0.037,134.745
2.689,1.074	213.749,0.011	0.033,17.541
5.378,1.269	77.995,0.067	0.063,116.330
0.457,1.244	32.823,0.020	0.007,121.716
289.596,0.027	0.582,120.979	11.213,120.979
109.489,0.342	0.083,306.737
5.083,0.847	180.441,0.847	0.053,121.889
41.561,0.107	0.008,7.296	0.008,225.060
3.603,1.860	184.877,0.111	0.093,79.958
6.900,1.618	130.413,0.073	0.095,120.293
99.127,0.020	3.599,137.137
4.471,2.435	235.487,0.036	0.074,85.213
1.047,0.256	48.926,0.005	0.013,24.141
143.701,0.021	0.197,45.437	2.235,45.437
123.087,0.016
0.653,1.506	64.538,0.084	64.538,7.258	0.008,129.587
394.826,0.015	0.178,1.118	0.178,32.432
191.291,0.002
366.412,0.005	5.040,13.490
1.028,5.488	87.466,0.086	0.014,77.296
622.806,0.142	0.487,149.777
137.403,0.149	1.485,183.600
57.915,0.527	57.915,10.112	0.017,181.258
88.026,0.092	0.017,3.665	0.017,145.211
0.079,3.429	0.001,285.037
2.337,3.026	69.356,0.038	0.043,79.193
146.927,0.409	0.071,22.052	0.071,747.363
163.764,0.692	0.506,220.913
0.003,2.741	0.003,269.500
136.862,0.167	0.035,116.375	2.754,116.375
256.391,0.040	256.391,3.334	0.140,331.830
