1.830,1.787	93.100,0.079	0.020,94.853
4.243,0.053	373.708,0.053	4.243,2.404	373.708,2.404
253.635,0.003	0.075,21.426
2.656,0.223	122.709,0.223	0.050,50.778
14.700,0.250	0.003,276.740
0.614,0.834	40.465,0.009	0.044,82.980
1.280,1.098	18.435,0.014	0.017,101.153
56.516,0.091	0.085,1.534	0.085,25.819
94.777,0.381	0.057,72.381	3.567,72.381
1.553,0.011	150.029,0.011
87.397,0.015	0.169,79.814
104.285,0.172	0.050,1.213	0.050,65.206	3.897,9.241
53.389,0.776	0.042,105.607
5.769,1.533	325.783,0.626	0.136,88.433	7.683,36.104
0.199,1.166	7.345,0.025	0.146,50.750	5.364,50.750
147.524,0.095	0.373,130.480
55.376,0.059	0.023,72.027
0.225,375.389
18.003,0.026	18.003,1.858	0.013,165.045
0.503,0.103	6.983,0.103	0.006,769.065
339.664,0.010	0.082,9.766
85.066,0.087	0.030,138.751
0.021,88.084
173.125,0.007	173.125,0.504	0.107,10.504	4.293,10.504
1.715,1.257	114.806,0.013	1.133,123.207
144.244,0.021	0.035,41.572	2.732,41.572
1.499,0.395	62.220,0.005	0.037,27.524
75.381,0.107	0.010,140.775	0.856,140.775
0.305,0.698	16.825,0.008	0.006,58.168
0.947,0.084	38.379,0.001	0.011,8.240
34.535,0.116	0.007,87.251
112.613,0.156	0.071,138.745	1.546,138.745
110.507,0.025	110.507,2.060	0.039,54.032	2.020,54.032
347.224,0.055	0.207,153.212
36.297,0.083	0.224,121.265
0.403,2.021	23.830,0.175	0.010,39.638
0.030,50.928
98.040,0.022	0.302,118.416
53.532,0.001
3.103,0.183	300.926,0.183	0.126,566.027	12.259,8.505
0.810,3.393	32.772,0.048	0.010,215.743
3.676,0.045	127.677,0.045	0.042,81.386
0.421,1.183	37.540,0.015	0.006,96.684
4.330,0.034	318.429,0.034	0.044,65.694
3.111,1.965	74.390,0.028	0.032,139.770
101.078,0.082	0.048,368.558
28.086,1.996	0.064,118.846	0.364,118.846
90.635,0.020	0.176,12.102
38.618,0.005	0.023,28.378	0.867,28.378
0.334,0.138	26.165,0.002	0.004,9.859
0.873,0.827	67.525,0.045	0.012,47.480
83.895,0.016	83.895,1.404	0.114,116.350
58.322,0.421	0.008,398.188
7.791,0.225	7.791,19.892
0.629,0.255	62.246,0.036	0.081,24.635
58.367,0.001	0.075,7.677
72.061,0.079	0.032,343.705	2.986,3.861
133.768,0.003
0.181,0.828	4.966,0.828	0.002,49.576
138.419,0.111	0.030,98.602
1.086,0.895	90.794,0.019	0.014,61.242
0.921,0.755	64.019,0.008	0.022,25.161
63.189,0.021	0.013,1.691	0.013,56.226
0.544,1.240	42.097,0.019	0.013,100.010
22.536,0.079	22.536,3.364	0.012,129.999
276.579,0.008
1.371,0.015	127.730,0.015	0.051,49.053
0.303,0.076	4.380,0.003	0.054,6.218
196.725,0.046	0.209,250.749
1.060,1.191	63.088,0.036	0.019,89.653
127.039,0.036	0.026,0.895	0.026,58.870
0.673,0.281	52.875,0.003	0.008,23.917
23.414,0.156	0.009,106.201
419.398,0.465	0.175,324.110	12.560,17.111
1.421,0.005	71.267,0.005	0.021,13.785
79.779,0.029	0.020,43.140	1.248,43.140
1.034,293.029
127.645,0.011	0.015,8.437
176.140,0.013	0.095,50.562
182.800,0.006	0.252,25.832
156.926,0.078	0.041,109.527	3.238,109.527
0.150,0.598	11.239,0.010	0.041,33.573	3.099,33.573
1.562,1.881	30.302,0.255	0.028,130.505
63.134,0.017	0.011,78.681
1.352,112.252	17.656,82.805
3.762,0.056	142.133,0.056	0.045,99.561
206.899,0.073
0.341,1.985	19.906,0.046	0.004,102.321
0.835,0.572	79.850,0.030	0.009,36.515
96.213,0.010	0.104,62.583
2.874,1.649	168.678,0.102	0.031,71.430
207.740,0.008	207.740,0.626	1.873,51.466
122.836,0.170	122.836,3.320	0.052,216.750
4.977,0.013	75.009,0.013	4.977,0.969	75.009,0.969	0.061,83.970
97.703,0.156	0.030,66.960	1.825,66.960
98.907,0.008	0.695,0.458	0.695,32.946
164.312,0.019	0.278,74.014
0.559,1.782	46.042,0.027	0.025,155.669
74.509,0.255	0.287,147.543
153.569,0.059	0.032,3.280	2.369,3.280	0.032,283.495	2.369,283.495
1.009,0.146	22.199,0.146	0.031,17.471
83.094,0.025	0.023,2.043	0.023,99.457
98.637,0.008	0.312,35.468
1.024,0.533	96.730,0.023	0.017,37.390
1.286,2.366	87.166,0.619	0.026,159.997
34.974,0.252	0.023,400.681
3.360,0.073	58.604,0.073	0.242,123.998
203.445,0.007
0.552,0.579	52.227,0.010	0.036,57.667	3.368,57.667
0.036,318.361
0.891,4.801	81.145,0.142	0.012,21.083
1.875,4.315	172.236,0.248	0.028,314.681
2.812,1.437	65.481,0.061	0.091,80.098
62.357,0.135	0.154,1.095	0.154,61.565
3.566,0.077	172.468,0.001	0.044,6.094
0.925,0.901	79.217,0.017	0.016,43.268	1.388,43.268
0.183,1.207	11.828,0.083	0.003,100.141
26.108,0.032	0.014,2.531	0.014,135.254
1.540,0.083	99.038,0.083	0.016,137.670
53.187,0.280	0.158,706.456
706.643,0.038	0.202,2.213	0.202,182.289
1.059,0.008	70.904,0.008	1.059,0.250	70.904,0.250	0.035,13.751
0.640,1.324	22.655,0.131	0.014,93.116
215.614,0.055	1.838,82.696	48.299,3.497
33.687,0.950	0.011,95.531
0.731,0.041	42.530,0.001
2.202,0.105	171.315,0.003	0.024,6.771
49.085,0.006	0.084,58.697
123.860,0.041	0.057,54.792
4.464,0.016	149.729,0.016
1.408,2.227	123.609,0.060	0.061,104.774
375.248,0.102	375.248,3.205	1.934,158.555
0.872,0.039	48.614,0.039	0.872,1.773	48.614,1.773	0.015,15.266
48.666,0.213	0.010,286.409
0.604,0.746	48.673,0.025	0.013,59.575
99.667,0.017	4.299,38.011
125.599,0.010	0.308,65.852
459.621,0.047	0.287,77.351
2.067,0.278	110.730,0.278	0.312,36.098	16.718,25.039
85.943,0.119	0.067,565.014	6.443,7.591
1.581,0.020	79.484,0.003
0.845,0.323	29.614,0.006	0.010,22.590
0.346,1.261	29.983,0.013	0.004,126.061
166.185,0.048	0.030,4.574	2.388,4.574	0.030,120.491	2.388,120.491
190.635,0.084	0.745,220.748	19.998,3.828
102.376,0.070	0.065,1.181	4.543,1.181	0.065,77.336	4.543,77.336
134.581,0.003
534.002,0.089	1.594,204.592	16.512,7.126
195.672,0.152	0.175,190.341	4.194,190.341
17.568,0.252	0.005,390.075
0.971,1.057	82.825,0.021	0.050,87.316
466.396,0.064	1.265,4.414	35.520,4.414
137.262,0.010	0.088,47.180
39.646,0.062	0.071,59.750	1.180,59.750
223.322,0.160	0.147,121.976	2.987,121.976
1.153,0.831	114.120,0.014	0.023,69.785
2.708,0.013	82.075,0.013	0.067,27.754
1.252,1.673	54.170,0.033	0.034,102.459
1.382,0.066	55.736,0.066	0.027,200.965
103.300,0.041	103.300,1.206	0.031,108.517
76.388,0.122	0.271,118.026	2.814,118.026
2.310,1.495	120.402,0.040	0.027,138.588
42.115,0.024	0.320,23.135
74.798,0.540	0.504,646.262
2.874,1.172	103.379,0.012	0.035,110.059
0.296,0.682	25.491,0.059	0.006,55.254
1.157,1.655	87.354,0.019	0.013,52.372
0.429,0.447	40.297,0.005	0.005,42.783
89.944,0.067	0.034,99.939	1.478,99.939
26.886,0.084	0.039,91.976
71.580,0.889	27.792,13.328
0.111,580.425
97.775,0.177	0.240,18.647
0.135,0.422	10.433,0.011	0.002,40.726
3.409,0.125	176.195,0.002	0.322,11.238
91.349,0.075	91.349,3.839	0.309,167.793
18.357,0.212	0.032,2.337	3.149,2.337	0.032,96.793	3.149,96.793
377.123,0.034	0.116,63.267
200.322,0.068	0.024,77.581
23.956,0.019	23.956,1.271	0.008,53.541
1.248,0.842	81.478,0.100	0.054,21.529
0.979,2.537	85.476,0.026	0.159,73.793
134.499,0.077	134.499,1.840	1.207,113.416
208.444,0.267	0.235,122.916
0.034,2.397	2.087,2.397	0.034,86.274	2.087,86.274
0.179,367.172	4.530,367.172
336.716,0.022
0.968,1.134	75.318,0.020	0.018,42.882
1.360,0.420	53.625,0.004	0.017,21.917
1.197,1.001	116.598,0.011	0.018,81.854
437.844,0.007	0.864,10.103
886.136,0.013	0.245,61.396
2.542,0.043	107.317,0.043	2.542,1.769	107.317,1.769	0.048,37.030
449.115,0.388	0.123,141.696	5.574,7.414
2.625,0.001	160.355,0.001
188.562,0.014
5.463,0.024	0.007,1.884	0.007,65.177
134.706,0.502	0.086,384.932	2.310,22.217
4.195,0.008	228.263,0.008	0.046,28.485
36.402,0.064	0.006,4.378	0.006,152.518
0.309,0.003	21.762,0.003	0.046,7.944
2.139,4.764	119.112,0.084	0.037,105.767
2.549,0.010	132.298,0.010
96.181,0.049	96.181,3.016	0.120,71.710
211.548,0.405	1.029,55.965
247.468,0.099	0.030,170.396	2.830,7.697
712.651,0.021	4.621,61.387
144.420,0.028	0.033,1.507	0.033,99.416
0.934,0.757	63.494,0.028	0.056,37.071	3.809,37.071
109.953,0.035	0.056,1.683	0.056,103.990
0.114,1.388	0.002,69.957
82.660,0.034	0.038,134.801
2.239,1.689	20.397,0.020	0.024,78.644
157.767,0.004
0.242,4.057	4.825,2.293	0.242,85.919	4.825,48.569
46.659,0.820	0.016,241.149
5.860,0.654	272.270,0.654	0.172,344.432
159.404,0.030	0.056,263.295
18.002,0.062	18.002,2.237	0.013,120.762
119.922,0.086	0.559,678.220
74.578,0.006	0.135,11.326
285.393,0.014	0.484,102.980
82.397,0.145	0.018,354.755	1.539,354.755
43.652,0.201	0.048,133.044
43.652,0.201	0.048,133.044
57.601,0.003	0.145,8.386
117.174,0.031	0.174,40.657
0.267,0.450	10.234,0.031	0.003,38.106
75.133,0.182	0.208,86.409
169.287,0.027	0.649,1.220	0.649,68.024
366.001,0.069	0.137,71.143
252.336,0.051	0.060,2.811	0.060,276.528
166.953,2.204	0.743,87.518
379.401,0.004	0.303,9.442
214.463,0.027	0.082,122.336	7.094,2.623
115.658,0.077	0.047,153.014	2.954,153.014
0.422,0.413	12.243,0.010	0.004,33.653
86.670,0.122	0.016,22.762	1.149,22.762
105.923,0.080	0.046,130.596
1.534,0.368	52.972,0.007	0.020,30.239
1.876,408.573	29.539,123.480
3.171,0.019	214.463,0.019	0.117,1.350	0.117,122.336
1.658,0.004	106.816,0.004	0.021,23.664
1.184,0.418	106.816,0.025	0.019,23.664
2.426,0.362	44.496,0.362	0.044,116.245
3.254,0.130	192.565,0.130	0.223,3.610	0.223,171.494	13.198,6.197
2.738,0.588	46.348,0.006	1.068,15.289
1.082,1.996	73.170,0.036	0.012,100.810
1.427,0.073	135.904,0.073	0.057,73.289
249.745,0.202	0.353,96.285	11.376,9.275
1.114,1.662	45.772,0.094	0.016,99.983
54.281,0.079	54.281,2.669	0.019,141.078
98.070,0.232	0.570,228.511	4.440,228.511
115.060,0.034	0.029,36.345
78.822,0.033	0.554,129.919	11.926,1.628
128.184,1.304	1.351,245.509	119.369,24.269
63.390,0.045	0.640,88.073
0.482,0.655	47.192,0.020	0.008,16.778
4.662,0.126	71.335,0.126	0.076,43.493
1.626,0.006	15.680,0.006	0.024,25.920
598.454,0.044	598.454,3.315	0.429,255.096
2.532,0.071	116.944,0.071	0.122,348.253	5.638,5.337
0.937,0.604	56.200,0.007	0.055,39.334
89.742,0.086	0.017,50.725
0.029,218.406	2.830,218.406
31.472,0.005	0.006,14.890	0.447,14.890
2.255,0.034	136.631,0.034	0.041,1.704	0.041,166.484
0.996,0.045	79.245,0.045	0.028,160.460
1.627,1.318	69.008,0.074	0.019,38.473
0.214,227.532
2.522,1.439	144.632,0.019	0.059,58.126
161.412,1.317	0.872,2.497	0.872,185.855
4.867,0.064	86.810,0.064	0.174,2.996	0.174,180.855
0.061,0.749	6.081,0.083	0.001,55.985
1.094,0.321	61.871,0.004	0.043,31.555
166.964,0.046	166.964,1.890	0.129,130.843	1.978,130.843
3.408,0.225	111.781,0.225	0.167,231.669
5.316,0.012	5.316,0.835	0.001,75.086
16.739,0.017	16.739,0.748	0.004,56.725
90.074,0.011	0.018,0.919	0.018,67.118
200.330,0.028	0.074,168.723
102.337,0.047	0.767,117.788
19.977,0.018	0.096,98.330
758.470,0.132	0.374,4.717	9.325,4.717
105.468,0.087	0.057,5.006	0.057,106.971
2.593,0.292	168.686,0.004	0.044,28.971
79.004,0.150	0.050,274.814
0.073,77.612
162.298,0.044	0.133,2.880	0.133,73.170
35.962,0.109	0.010,111.832
118.455,0.409	118.455,1.844	0.043,171.568
0.575,0.521	38.464,0.008	0.422,48.350
93.130,0.370	93.130,1.728	0.019,57.672
1.669,0.064	90.140,0.064	0.034,117.985
98.728,0.003
166.205,0.084	0.614,34.981
85.640,0.271	0.024,2.213	0.024,107.961
2.245,0.768	212.333,0.034	0.091,65.876
106.620,0.068	0.191,123.599
2.121,0.115	126.833,0.115	0.055,559.529
789.047,4.788	0.225,268.514	8.358,22.396
176.435,0.004	0.143,13.177
247.621,0.033	0.387,2.735	4.120,2.735	0.387,162.540	4.120,162.540
300.314,0.030
55.114,0.261	0.023,38.894
1.752,0.055	49.935,0.055	0.029,58.066
112.689,0.118	0.020,76.373	1.486,76.373
33.616,0.040	0.015,206.513	1.460,206.513
77.904,0.504	0.021,296.481
173.295,0.020	173.295,1.414	0.593,57.720
438.284,0.014	0.351,16.083
135.269,0.045	0.047,2.792	0.047,150.969
56.757,0.118	0.007,259.556
0.706,2.103	47.180,0.031	0.031,191.775
3.051,0.018	108.069,0.018	0.088,79.522
57.290,1.064	0.007,137.897
475.719,0.150	0.281,3.466	0.281,148.249	15.759,6.408
6.574,0.122	0.001,4.197	0.001,154.752
230.479,0.019	0.354,44.740
149.128,0.013	0.030,45.609	1.695,45.609
823.948,0.133	46.248,11.287
37.307,0.729	0.105,42.574
41.711,0.032	0.019,128.447
23.956,0.219	0.011,64.142
53.561,0.138	0.010,3.327	0.010,111.263
101.612,0.022	0.222,51.933
125.899,0.130	0.052,95.664
2.304,0.390	180.931,0.390	0.054,79.060
69.264,0.090	0.022,1.302	0.022,13.457
61.801,0.175	0.016,68.379	0.879,68.379
38.633,0.042	0.020,203.384	1.749,203.384
197.205,0.075	0.162,190.661
0.248,2.839	20.407,0.333	20.407,5.554	0.005,47.360
273.898,0.073	0.378,1.944	0.378,166.685	16.450,6.251
2.837,0.284	212.077,0.284	0.032,511.624
0.567,0.033	54.521,0.000
2.429,24.647	11.338,24.647
369.392,0.012	0.146,40.719
61.508,0.195	0.040,2.930	0.040,67.476
25.647,0.015	25.647,1.225	0.012,108.856
1.107,0.917	90.356,0.011	0.065,13.998
87.882,0.050	0.031,185.925	2.661,185.925
1.748,2.098	129.595,0.033	0.023,78.048
115.369,0.290	0.347,221.400	5.240,20.106
81.382,0.011	0.139,58.269
72.305,0.157	0.046,447.120
0.085,198.582
0.000,339.689
53.726,1.715	0.432,292.716
16.054,0.059	0.006,56.288
4.395,0.113	437.622,0.113	0.226,38.465
4.035,0.025	261.310,0.025	0.075,80.042
6.671,0.039	0.012,88.205
79.299,0.136	0.028,253.662
0.220,1.330	8.807,0.046	0.003,15.089
147.440,0.063
70.730,0.047	0.650,303.535
99.133,0.010	0.032,46.621	1.167,46.621
0.002,2.202	0.002,110.513
1.584,0.047	105.883,0.047	0.151,2.967	10.112,2.967
0.670,0.353	66.385,0.011	0.014,22.762
41.789,1.196	0.038,96.281	3.424,96.281
81.845,3.138	0.027,134.136
200.686,0.123	0.161,0.731	0.161,38.856	2.754,6.539
56.253,0.070	56.253,2.745	0.048,199.869
4.373,0.701	247.268,0.077	0.107,51.067
0.025,143.936
98.648,0.017	0.114,128.439
319.470,0.021	319.470,1.388
0.392,0.359	37.251,0.010	0.060,26.331	5.696,26.331
83.855,0.033	0.043,35.349
185.467,0.065	0.024,104.619
7.619,0.392	0.002,190.570
102.144,0.007	0.102,41.232
71.299,0.111	0.007,3.397	0.007,201.466
170.366,0.141	0.065,4.914	2.480,4.914	0.065,462.106	2.480,462.106
59.493,0.067	0.034,146.269
364.221,0.174	0.472,171.252	20.761,14.544
13.067,0.540	0.003,130.160
2.271,0.012	36.063,0.012	0.026,40.299
4.392,0.495	96.848,0.495	0.200,196.477
230.315,0.183	0.171,112.467	3.695,112.467
50.330,0.017	0.045,113.926
24.302,0.300	0.010,744.376
0.526,2.558	49.266,0.040	0.020,92.220
0.848,0.232	67.553,0.232	0.058,127.769	4.585,6.989
95.111,0.020	95.111,1.483	0.339,118.577
55.785,0.020	1.215,52.950
376.003,0.024
123.615,0.064	0.193,104.192
0.957,0.142	76.730,0.010	0.010,10.034
117.102,0.011	0.027,0.933	0.027,81.944
29.890,0.031	0.019,2.515	0.019,206.318
39.315,0.069	0.010,252.560
152.595,0.016	0.482,58.035
125.759,0.089	0.075,3.324	0.075,236.114	2.322,6.338
0.494,1.447	42.478,0.035	0.005,58.502
1.150,1.095	67.260,0.111	0.114,103.911	6.644,10.535
0.001,515.175
0.144,294.520	6.493,253.057
2.454,0.154	51.631,0.154	0.032,110.075
57.545,0.029	0.018,46.662
567.048,0.014	567.048,1.307	0.442,45.176	5.716,45.176
0.134,0.687	10.605,0.007	0.002,60.279
61.100,0.324	1.209,155.794	31.471,9.511
0.033,192.216
83.690,0.032	83.690,2.916	0.167,231.346
28.254,0.151	0.036,377.941
145.102,0.020	0.116,0.921	2.414,0.921	0.116,39.029	2.414,39.029
384.062,0.010
28.039,0.080	0.106,102.279
0.009,181.951
204.219,0.302	89.637,12.133
2.082,2.053	37.649,0.087	0.024,44.687
0.061,651.667
0.654,2.029	64.543,0.021	0.007,136.617
4.659,0.056	0.001,3.324	0.001,104.669
0.250,1.070	13.856,0.016	0.003,68.331
61.657,0.011	61.657,0.928	0.046,71.626
127.816,0.238	0.146,170.182
3.617,0.851	167.698,0.025	0.058,65.286
800.968,0.037	0.361,116.758	16.760,3.103
0.034,2.127	3.131,0.041	0.001,100.985
49.595,0.027	49.595,1.632	1.999,148.883
86.085,0.005
3.168,0.736	132.481,0.020	0.363,44.135
632.193,0.529	0.122,3.880	0.122,316.951	12.023,43.213
0.113,287.944
1.812,0.124	112.119,0.124	0.075,214.856
4.986,0.040	273.123,0.040	0.161,270.088
0.327,1.043	16.063,0.124	0.017,93.143
8.103,0.135	0.004,62.840
139.579,0.054	0.052,120.749
0.953,0.554	85.097,0.039	0.108,34.668
81.552,0.023	0.232,73.760
135.281,0.139	0.040,39.310
3.735,0.159	36.863,0.159	0.138,13.686
55.813,0.059	0.022,101.201
20.597,0.004	0.006,11.453
51.280,0.068	0.018,272.986
343.965,0.027	0.308,1.658	0.308,98.869
31.492,0.034	0.295,48.912
14.809,0.530	0.157,82.062
163.289,0.218	0.055,125.918
1.774,1.284	45.638,0.025	45.638,2.404	0.033,123.129
183.956,0.020	0.031,43.416	2.470,43.416
1.866,0.001	126.576,0.001	0.062,5.429
2.436,0.819	49.387,0.367	0.144,62.615
2.330,2.948	131.518,0.041	0.034,283.117
288.201,0.082	0.039,362.724
62.868,0.303	0.295,124.282	3.858,124.282
318.985,0.005	0.112,15.182
63.799,0.040	0.096,102.608
0.298,0.080	19.989,0.080	0.298,3.637	19.989,3.637	0.015,125.022
55.674,0.308	55.674,2.896	0.013,199.727
0.616,2.319	58.885,2.319	0.169,178.268	16.158,66.877
107.499,0.134	0.024,141.470	2.113,141.470
1.187,1.368	79.043,0.020	0.016,60.897
0.616,0.880	55.512,0.019	0.008,78.021
257.663,0.643	1.200,116.536
0.105,112.551	5.476,47.640
125.360,0.030	0.060,239.755	2.395,239.755
0.382,3.164	24.557,0.033	0.007,215.461
99.778,0.013	0.761,31.300
113.568,0.062	0.143,1.586	0.143,106.363
2.157,0.180	77.779,0.180	0.079,768.280
0.118,2.565	0.118,215.412
49.947,0.048	0.014,102.672	1.359,102.672
2.748,0.017	95.299,0.017	2.748,1.407	95.299,1.407	0.056,45.971
8.960,0.070	0.066,100.192
54.058,0.099	54.058,3.045	0.117,117.358
203.353,0.041	0.032,0.876	0.032,23.346
41.750,0.009	0.013,82.500	0.945,82.500
147.968,0.011	0.028,1.010	0.028,66.969
69.132,0.062	0.039,4.974	0.039,306.069
42.888,0.059	0.021,97.088
1.717,1.379	84.894,0.070	0.020,73.665
137.348,0.155	0.019,212.724
5.137,1.589	269.990,1.056	0.134,35.491	7.036,23.586
0.385,0.939	35.352,0.055	0.007,86.791
0.825,2.578	54.075,0.053	0.059,253.522	3.859,253.522
0.033,154.731
41.656,0.037	0.036,93.846
119.552,0.008
1.468,1.727	68.108,0.049	0.027,71.861
236.142,0.031
12.708,0.277	0.004,98.658
86.322,0.049	0.401,150.729
0.474,0.086	43.672,0.086	0.008,189.513
102.682,0.017	0.039,110.649
167.319,0.282	167.319,3.494	0.232,245.101
322.096,0.015	0.048,36.354
71.822,0.855	0.171,250.599	5.176,27.865
6.973,0.185	0.079,95.919
1.241,0.160	111.309,0.008	0.459,9.869
149.872,0.028	0.074,2.134	0.074,165.275
35.378,0.128	0.010,106.135
1.586,0.054	110.346,0.054	0.018,64.008
56.608,0.082	0.104,39.469
83.325,0.064	0.122,383.164
10.744,0.039	0.002,1.936	0.002,118.518
33.321,0.030	33.321,2.265	0.011,124.495
645.808,0.034	0.197,15.223
148.150,0.021	148.150,2.073	0.101,84.160
1.049,0.762	98.029,0.054	0.016,71.590
0.103,0.058	4.616,0.001	0.002,5.286
80.571,0.244	0.221,131.602
0.001,296.026
83.172,0.025	83.172,2.171	0.015,213.688
8.620,0.028	0.016,1.438	0.016,38.914
58.025,0.053	58.025,1.045	0.159,36.386
103.199,0.034	0.147,1.845	0.147,61.433
359.463,0.097	359.463,2.986
530.296,0.356	0.460,163.380	19.273,11.841
117.282,0.193	23.187,6.444
1.944,0.068	137.905,0.068	0.031,74.318
4.210,0.014	256.382,0.014	0.279,102.443
0.684,0.383	56.467,0.005	0.037,35.758
98.621,0.368	0.038,89.773
103.663,0.005	0.109,20.334	3.951,20.334
50.163,0.017	0.160,76.496	2.280,76.496
0.610,1.476	23.862,0.050	0.024,44.076
0.578,1.330	52.385,0.027	52.385,2.448	0.008,121.831
32.676,0.156	0.019,125.275
225.024,0.080	0.380,260.278	11.972,3.606
127.634,0.635	0.499,242.149	9.935,11.819
83.384,0.032	0.022,2.024	0.022,107.920
174.975,0.101	174.975,5.827	0.640,22.466
0.237,1.016	10.923,0.021	0.006,64.086
187.097,0.008	0.719,59.280
168.623,0.022	0.050,103.981
1.866,0.055	139.558,0.055	0.651,4.444	0.651,164.083
0.823,0.871	63.397,0.021	0.011,75.193
64.046,0.191	0.025,165.115
119.963,0.037	1.796,29.035
0.172,0.430	11.650,0.007	0.004,38.331
106.744,0.011	0.019,1.012	0.019,41.483
0.471,2.122	46.383,0.027	0.008,132.887
315.543,0.006	0.440,42.444
43.022,0.058	0.222,507.000	6.641,5.408
171.871,0.097	0.040,252.465
0.599,0.201	56.993,0.003	0.010,18.020
105.590,0.041	0.018,3.619	0.018,87.894
1.520,0.019	74.580,0.019	0.018,104.391
3.745,0.075	310.298,0.075	0.056,152.237
49.614,0.159	0.006,305.405
2.705,0.063	174.002,0.063	1.169,39.575
0.923,0.538	43.417,0.019	0.033,49.983
2.399,0.044	88.484,0.044	2.399,2.623	88.484,2.623	0.028,97.937
61.846,0.011	0.010,69.014	1.005,69.014
100.866,0.016	0.012,110.003	1.177,110.003
0.620,0.637	51.147,0.033	0.017,26.579
139.507,0.021	0.328,197.660
1.246,0.304	8.831,0.304	0.135,94.455
0.757,0.034	61.967,0.034	0.018,53.398
0.662,1.035	61.997,0.076	0.015,78.479	1.433,5.778
197.064,0.768	0.034,136.028
279.631,0.021	0.183,72.232
199.354,0.063	0.505,5.929	4.154,5.929
4.841,0.010	4.841,0.714	0.004,55.056
174.870,0.002
0.001,2.637	0.001,206.340
82.174,0.098	0.063,60.769
0.493,0.739	47.164,0.022	0.006,56.487
0.981,0.019	87.811,0.019	0.020,13.748
56.702,2.074	2.536,159.475	44.153,10.441
273.607,0.027
4.376,0.137	46.056,0.137	0.056,175.257
186.609,0.019	0.026,0.878	0.026,44.810
304.836,0.021	0.321,78.312	3.715,78.312
74.380,0.020	0.075,118.212	2.633,118.212
95.111,0.024	0.085,1.250	3.019,1.250	0.085,92.085	3.019,92.085
3.874,122.729	15.167,8.086
3.011,0.101	175.422,0.101	0.040,159.650
42.062,0.106	42.062,3.205	0.086,120.522
415.570,0.024	0.653,1.763	0.653,57.015
90.935,0.150	0.780,98.060	6.844,12.617
0.327,0.844	28.666,0.009	0.016,64.394
356.570,0.029	0.545,65.749
220.850,0.028	1.166,176.167
0.128,0.574	0.004,13.874
508.887,0.275	0.075,364.705
1.325,1.325	63.404,0.023	63.404,2.161	0.079,127.142
420.709,0.005	0.614,38.171
94.776,0.039	94.776,3.077	0.032,202.267
0.906,0.077	77.233,0.002	0.011,5.589
1.633,0.105	89.217,0.105	0.040,111.842
164.720,0.424	164.720,6.356	0.073,115.967
17.143,0.011	0.014,64.885
1.096,0.602	74.173,0.007	0.013,44.244
42.109,0.305	0.021,88.167
0.072,1.239	2.455,0.018	0.001,34.867
38.302,0.192	0.005,5.045	0.005,484.570
0.037,1.728	0.002,114.673
45.089,0.028	0.078,2.240	1.101,2.240	0.078,177.865	1.101,177.865
507.607,0.010	0.152,0.790	0.152,57.431
105.459,0.009	0.076,24.560	2.243,24.560
0.001,347.186
180.103,0.002	0.088,19.836
157.615,0.024	0.184,119.595
646.904,0.239	0.123,257.447	9.855,19.507
1.091,0.119	39.815,0.119	0.013,30.942
1.298,0.316	50.386,0.015	0.060,21.082
3.016,0.193	108.245,0.193
1.107,1.420	108.067,0.031	0.058,42.699
1.860,1.701	83.838,0.130	0.020,110.399
90.274,0.032	90.274,3.089	0.011,245.327
101.294,0.519	0.028,218.926
0.061,97.821
176.158,1.074
108.036,0.130	0.048,86.679
120.708,0.044	120.708,1.583	0.758,45.875
117.104,0.045	0.254,82.241	2.482,82.241
2.350,0.040	101.309,0.000
82.083,0.002
2.250,3.447	30.618,0.059	0.046,143.309
212.533,0.008	212.533,0.667	0.212,13.710
18.180,0.071	18.180,2.231	0.035,132.895
2.852,3.310	242.561,0.054	0.048,89.307
333.580,0.013	333.580,0.943	0.066,80.814
1.414,0.765	139.971,0.765	0.029,527.673
1.739,1.371	103.086,0.015	0.018,87.414
112.915,0.269	0.078,421.562
0.471,2.790	14.865,0.059	0.008,112.903
181.272,0.019	0.048,13.189
243.735,0.100	0.071,476.957	3.540,8.215
1.143,0.976	41.345,0.015	0.031,73.035
0.098,5.171	4.159,5.171	0.098,195.822	4.159,195.822
4.751,0.039	108.833,0.039	0.150,204.975
