5.601,0.028	157.128,0.028	0.217,46.324
0.295,0.112	19.301,0.112	0.006,129.077
72.482,2.518	0.022,191.368
277.189,0.063	0.232,86.423
0.362,0.231	33.812,0.002	0.007,12.625
1.475,3.487	67.273,0.083	0.063,125.127
0.323,0.857	14.820,0.010	0.008,79.977
5.593,0.007	58.943,0.007	0.225,58.390
46.974,0.136	0.005,204.119
3.859,1.416	285.422,0.045	0.061,104.706
248.295,0.018	0.397,39.863	3.113,39.863
65.109,0.244	0.225,162.605	2.046,162.605
2.854,5.550	65.003,0.084	0.047,289.706
0.169,1.031	0.002,75.882
1.285,3.378	65.003,0.035	0.015,289.706
8.994,0.014	285.422,0.014	0.122,104.706
0.670,1.141	66.190,0.078	0.014,98.764
0.173,159.489
1.392,2.158	119.620,0.048	0.015,112.987
0.339,2.312	32.082,0.052	0.007,93.845
102.080,0.029	2.516,33.020
35.774,0.036	0.008,3.149	0.008,238.779
2.243,0.060	98.959,0.008	2.243,4.523
2.867,3.365	183.705,0.113	0.139,323.227
163.462,0.046	0.260,113.930
144.771,0.088	0.049,102.685	3.146,102.685
1.637,2.143	137.672,0.026	0.033,113.647
1.147,0.571	103.479,0.021	0.016,39.194
2.851,0.618	74.099,0.037	2.851,11.346
8.576,0.715	126.252,0.047	0.205,31.064
1.235,4.987	23.388,0.155	0.025,329.709
3.405,0.811	325.433,0.009	0.062,47.003
1.339,1.692	112.257,0.074	0.079,152.842
12.295,0.040	80.982,0.040
1.951,3.674	187.505,0.042	0.058,259.328
8.102,0.109	135.648,0.109	0.106,77.515
159.168,0.469	1.929,10.429	1.929,741.732
0.162,0.189	7.635,0.189	0.162,3.820	7.635,3.820
632.530,1.319	1.958,89.661
283.110,0.043	0.224,110.917	12.218,110.917
173.747,1.261	0.133,345.073	3.487,345.073
4.003,3.701	101.498,0.075	0.066,359.021
130.700,0.103	0.965,8.494	0.965,174.565
0.359,0.459	20.659,0.023	0.007,33.716
1.108,1.421	105.325,0.022	0.016,73.992
10.648,0.013	893.154,0.013	0.688,36.073
0.390,0.894	25.816,0.013	0.006,47.043
71.116,3.213	0.037,294.644	2.316,294.644
0.877,0.863	84.038,0.012	0.009,64.683
78.612,0.170	78.612,4.602	0.024,148.595
1.812,1.050	142.301,0.013	0.032,84.321
112.606,0.187	0.231,422.866	1.899,422.866
0.696,0.668	33.218,0.010	0.080,45.698	3.830,45.698
97.967,0.187	0.048,498.317
178.864,0.023	0.374,94.997
0.073,2.102	0.001,72.519
546.352,0.327	0.194,92.700	6.957,92.700
0.004,82.200
3.477,4.036	278.638,0.194	0.160,124.277	12.861,124.277
1.895,0.626	169.764,0.007	0.021,47.263
3.708,1.037	67.232,0.244	0.054,74.065
1.798,1.821	76.733,0.024	0.020,110.516
3.947,0.032	128.563,0.032	0.187,133.223
41.835,0.099	0.044,6.720	0.044,91.541
4.703,0.890	330.522,0.016	0.053,52.658
83.188,0.051	83.188,1.850	0.349,107.964
3.551,1.873	228.986,0.028	0.054,92.409
1.564,3.390	98.774,0.047	0.072,99.173
0.850,0.361	64.292,0.019	0.036,35.631
54.080,1.184	0.022,14.876	0.022,617.828
130.264,0.007	0.098,54.046
1.716,1.870	79.737,0.045	0.022,60.758
0.679,2.064	61.465,0.060	0.020,32.471
1.518,1.442	92.746,0.118	0.019,69.263
1.614,3.127	85.213,0.402	0.106,111.308
116.855,0.036	0.033,3.457	0.033,183.396
141.830,0.005	0.038,0.289	0.038,14.118
4.307,3.057	41.862,0.046	0.186,219.309
45.388,0.539	0.027,11.738	0.027,57.001
0.583,4.406	51.160,0.046	0.008,288.630
356.470,0.520	0.878,342.284	25.501,29.789
7.355,0.143	406.959,0.143	0.966,14.781	53.462,5.071
1.941,1.222	133.780,0.036	0.352,67.391
89.705,0.026	0.020,99.181
8.151,0.031	0.111,140.044
199.729,0.720	0.315,146.923
88.440,0.020	0.293,96.303
179.826,0.024
1.331,1.006	34.620,0.012	0.032,21.707
490.651,0.021	1.511,145.728
168.259,0.048	0.809,129.905
2.279,1.776	194.019,0.109	0.024,107.319
54.332,0.646	0.010,341.239
1.968,5.614	127.966,0.089	0.122,326.841
0.584,2.478	45.380,0.271	0.008,74.371
0.487,2.646	34.636,0.032	0.007,245.205
34.085,0.126	0.412,179.012
320.457,0.070	0.350,325.708	3.830,325.708
83.042,0.280	0.044,96.237
79.337,0.676	0.131,86.544	3.632,86.544
87.285,0.127	0.075,247.780
0.973,2.823	42.422,0.054	0.038,259.848
0.299,1.095	22.774,0.017	0.005,106.161
164.599,0.016	0.181,28.297
112.893,0.054	0.437,175.403
54.896,0.869	0.012,159.365
2.908,0.253	170.697,0.025	0.104,23.700
0.223,4.037	12.905,1.061	0.006,83.013
115.401,0.027	115.401,2.318
175.453,0.197	1.335,117.140
92.730,0.088	0.036,3.380	0.036,152.497
0.673,2.729	55.461,0.144	0.008,95.880
173.382,0.009	0.141,40.158
5.262,1.457	353.702,0.045	0.240,116.536
502.098,0.002
0.097,2.138	9.293,0.028	0.001,89.717
2.180,0.644	30.305,0.008	0.030,46.348
38.844,0.126	38.844,8.760	0.012,676.165
27.057,0.048	0.014,1.660	0.014,129.779
114.133,0.008	0.114,19.097
185.950,0.895	0.020,133.586
7.127,0.999	136.900,0.105	0.071,57.592
1.343,4.096	60.942,0.083	0.014,316.872
11.469,0.384	426.558,0.004	0.308,21.848
11.469,0.004	426.558,0.004	0.212,21.848
166.998,0.200	166.998,8.413	0.068,774.367
2.041,1.557	132.356,0.022	0.027,134.034
78.186,0.049	0.017,62.836
1.917,0.904	149.488,0.014	0.265,49.633
0.545,1.367	33.874,0.020	0.137,47.274
2.842,0.528	33.538,0.006	0.055,20.171
0.940,0.678	91.816,0.007	0.043,57.835
0.558,0.449	0.040,43.569
1.102,1.099	35.229,0.016	0.011,89.429
14.516,0.058	168.973,0.058	0.168,154.480
2.662,0.431	209.111,0.005	0.180,36.926
117.906,0.083	0.067,303.875
1.740,3.804	137.639,0.091	0.019,81.882
92.677,0.048	0.184,68.221
60.942,0.840	60.942,5.199	1.257,316.872
123.809,0.646	123.809,5.391	0.016,88.808
0.404,0.454	17.651,0.454	0.404,7.066	17.651,7.066	0.050,349.595
3.646,0.321	179.322,0.004	0.229,24.005
35.776,0.116	0.006,27.195
17.448,0.103	200.937,0.103	17.448,5.746	200.937,5.746	0.690,67.998
9.468,0.034	397.865,0.034
2.871,0.004	24.746,0.004	0.033,19.766
7.837,1.034	272.423,0.069
2.486,0.671	166.380,0.009	0.143,49.716
74.389,0.012	74.389,1.140	0.020,94.027
2.652,0.059	54.826,0.059	0.248,462.935
2.270,0.909	111.126,0.085	0.246,62.636	12.058,62.636
1.886,1.808	134.402,0.052	0.040,104.024
62.150,0.053	0.087,1.822	0.087,79.994
0.610,3.905	52.970,0.099	0.008,368.900
205.027,0.094	1.795,96.382
1.140,0.454	36.114,0.013	0.019,18.729
1.675,2.661	108.849,0.103	0.032,91.437
181.580,0.020
5.517,0.297	40.017,0.297	0.098,72.983
0.558,4.139	27.098,0.047	0.007,106.081
0.632,0.997	55.408,0.082	0.007,83.933
1.357,5.526	62.474,0.241	0.260,324.298	11.982,324.298
0.947,1.465	56.684,0.043	0.027,64.954
5.309,542.901	103.185,17.374
7.439,1.329	88.684,0.314	5.343,71.772	63.703,16.930
0.004,2.818	0.004,113.229
1.473,1.936	145.331,0.022	0.028,163.320
241.749,0.088	0.092,167.977	2.771,167.977
0.278,0.081
34.523,1.670	0.005,102.968
56.438,0.089	0.044,4.307	0.044,47.021
32.187,0.253	0.172,101.688
1.083,0.574	32.727,0.045	0.083,57.285	2.498,57.285
3.716,0.008	95.609,0.008	0.141,48.072
13.922,0.017	0.003,1.459	0.003,139.073
58.691,0.075	0.007,0.982	0.007,94.309
0.760,3.822	31.078,0.241	0.025,99.271
33.587,0.651	0.013,92.087
50.778,0.075	0.057,98.966	0.721,98.966
156.618,0.004	0.281,19.779
0.720,2.108	42.343,0.420	0.011,112.612
0.604,1.041	16.911,0.012	0.344,99.335
0.388,1.003	38.129,0.019	0.012,69.495	1.190,69.495
2.933,1.126	122.819,0.036	0.041,67.029
1.908,1.144	52.690,0.016	0.113,81.258
38.129,0.022	0.096,69.495	3.603,69.495
1.213,3.897	87.002,0.094	0.018,35.833
125.259,10.743	0.048,649.590
3.400,1.329	130.147,0.399	0.536,68.570	20.512,20.579
57.870,0.249	0.043,346.092	1.196,346.092
115.477,0.074	0.050,4.419	0.050,91.806
0.885,2.797	20.239,0.066	0.010,125.448
1.387,0.772	136.665,0.009	0.016,65.421
66.596,0.603	0.308,494.939
60.915,0.706	0.143,162.361
135.396,1.195	0.017,82.003
0.850,0.035	77.037,0.035	0.010,213.739
2.125,0.158	110.958,0.004	2.125,13.065
37.497,0.142	0.123,155.770
135.967,0.001
113.673,0.265	0.418,192.145
2.429,2.044	239.257,0.047	0.034,132.129
151.285,0.021	0.139,77.296	9.572,77.296
1.266,1.063	113.842,0.041	0.017,58.930	1.497,58.930
1.911,1.430	53.470,0.016	1.089,34.826
0.638,0.179	61.506,0.006
120.973,0.141	120.973,9.122	0.021,270.871
0.894,1.209	80.452,0.015	0.056,95.896
0.543,0.624	38.840,0.008
2.035,2.873	152.953,0.036	0.478,259.571
15.205,3.166	987.093,0.038	3.643,104.281
1.084,4.496	24.487,0.117	0.033,86.648
63.765,0.008	0.057,0.467	0.057,38.161
106.226,0.050	0.126,109.337
342.894,0.012	0.060,69.652	4.364,69.652
2.400,0.006	163.548,0.006
2.776,8.391	44.133,0.364	0.990,272.094
1.399,0.762	112.333,0.009	0.025,55.821
136.283,0.010	0.359,50.128
273.537,0.109	0.128,9.733	0.128,581.463
0.646,3.796	47.236,0.090	0.008,151.133
0.521,0.176	42.488,0.005	0.007,12.657
1.684,5.414	128.968,1.393	0.021,78.749
0.952,2.920	84.477,0.046	0.030,63.996
45.455,0.320	0.008,345.073
1.705,3.952	129.161,0.096	0.044,136.756
6.066,1.207	180.856,0.184	0.064,56.464
2.454,0.118	174.477,0.009
0.643,5.042	22.360,0.086	0.007,93.693
3.750,2.261	133.522,0.420	0.042,95.589
129.084,0.052	0.024,4.966	0.024,425.278
1.051,1.011	80.764,0.016	0.272,62.589
9.188,1.408	172.502,0.044	0.415,136.731
2.555,2.855	164.401,0.031	0.032,90.333
1.515,2.224	97.733,0.022	0.047,35.829
32.268,0.097	0.078,398.538
0.261,2.715	21.224,0.028	0.004,223.629
1.634,1.094	87.900,0.042	87.900,3.728	0.026,97.810
131.359,0.028	0.094,30.778
4.243,0.071	307.314,0.071	0.073,6.053	0.073,452.701
0.933,1.702	36.621,0.156	36.621,10.672	0.010,116.138
1.496,2.587	83.936,0.027	0.079,177.239
8.344,0.032	235.541,0.032	0.395,120.129
189.874,0.020	0.227,66.093
75.610,0.255	0.012,506.221
33.455,0.003	0.027,19.857
159.093,0.015	0.471,62.711
1.164,0.198	73.185,0.002
3.166,0.017	61.983,0.017	0.061,42.220
0.376,6.537	33.036,0.110	0.010,140.479
181.420,0.474	181.420,7.907	0.026,231.456
1.560,0.792	154.272,0.021	0.021,19.964
1.034,1.275	86.002,0.029	0.117,102.725	9.741,102.725
1.365,0.548	73.199,0.016	0.016,42.927
32.619,0.101	0.014,10.004	0.014,105.788
2.817,1.660	64.422,0.033	0.038,54.619
302.849,0.036	0.094,131.131
206.693,0.027	0.388,91.532	7.275,91.532
226.366,5.901	0.033,100.580
338.817,0.057	0.243,85.571	5.660,85.571
0.641,6.797	45.205,0.076	0.015,123.248
6.869,6.032	629.196,0.084	0.166,583.033
0.859,0.102	14.166,0.102
9.151,1.415	143.564,0.037	0.151,40.264
110.258,0.056	0.024,48.517
43.794,0.655	0.007,114.143
2.656,0.890	71.801,0.014	0.159,59.321
368.982,0.022
3.469,0.634	59.068,0.033	59.068,1.448	0.081,28.184
1.546,2.641	138.367,0.061	0.016,143.707
40.574,0.086	2.393,3.979	3.542,3.979	2.393,51.114	3.542,51.114
1.867,1.586	93.542,0.033	0.023,125.411
2.551,0.267	206.497,0.048	0.050,23.829
0.426,3.169	15.077,0.062	0.008,20.591
620.032,0.007	0.642,50.547
70.854,0.076	70.854,3.769	0.044,218.184
0.645,0.041	45.296,0.000
1.746,0.236	52.087,0.236	1.746,4.514	52.087,4.514	0.103,18.976
80.419,0.003	0.231,17.227
1.423,3.082	123.412,0.045	0.054,129.374
0.011,1.214	0.011,68.766
80.551,0.294	0.649,4.680	0.649,134.271
44.312,0.040	44.312,3.109	0.006,80.169
2.109,5.112	132.587,0.195	0.112,211.943
2.068,1.033	124.613,0.011	0.026,74.139
426.320,0.633	0.500,72.363
0.023,14.399	0.023,140.535
33.937,0.044	33.937,3.708	0.176,152.894
0.435,7.702	41.686,0.161	0.009,228.072
3.417,1.232	336.451,0.046	336.451,4.264	0.043,113.375
0.507,1.497	33.056,0.061	0.013,97.885
33.537,0.049	0.014,4.483	0.014,240.719
121.321,0.050	0.162,52.806	14.241,52.806
498.723,0.589
161.508,0.107	0.036,61.504
0.803,1.497	15.830,0.036	0.015,94.553
50.326,0.162	50.326,1.459	0.010,85.779
2.107,4.513	181.512,0.063	0.025,110.635
0.002,317.684
0.902,0.388	60.144,0.034	0.025,35.440
0.568,4.035	32.110,4.035	0.007,10.922	0.007,298.989
0.773,2.442	22.916,0.041	0.034,137.114
7.688,0.039	0.007,3.757	0.007,218.746
75.615,0.042	1.608,172.092
0.833,1.727	75.615,0.043	75.615,4.274	0.014,172.092
159.146,0.215	159.146,8.125	0.081,284.077
1.643,6.671	116.305,0.079	0.030,158.610
0.427,0.246	27.903,0.007	0.011,6.072	0.745,6.072
0.780,2.177	51.117,0.029	0.012,86.352
5.048,0.237	231.212,0.009	0.071,20.461
2.769,2.865	167.412,0.052	0.053,132.416
0.965,3.686	54.155,0.056	0.062,318.784
1.424,1.427	126.839,0.024	0.024,97.695
3.093,0.735	290.777,0.027	0.211,73.393
2.570,1.059	248.623,0.079	0.027,49.632
1.545,3.294	139.297,0.192	0.020,133.353
61.736,0.046	61.736,1.417	0.026,126.429
94.736,0.179	0.088,5.130	0.088,383.206
0.922,0.758	62.136,0.009	0.015,47.350
0.907,0.030	86.859,0.030	0.015,36.341
252.975,0.040	0.141,135.488
1.177,1.024	24.310,0.012	0.037,39.264
48.386,0.015	0.029,1.161	0.029,108.399
2.684,5.586	260.898,0.160	0.064,210.048	6.219,210.048
220.426,4.303	0.179,221.882
8.671,0.393	361.690,0.008	0.100,13.917
111.084,0.320	0.030,421.422
7.071,0.006	133.017,0.006	0.098,40.435
5.576,1.274	89.743,1.274	0.072,117.250
498.840,0.227	0.131,3.195	8.095,3.195	0.131,142.707	8.095,142.707
1.099,0.752	80.358,0.013	0.076,22.298	5.525,22.298
89.634,0.076	89.634,2.876	0.079,123.280
0.078,338.998
174.559,0.092	174.559,3.502	0.704,194.591
2.455,0.908	105.712,0.136	0.141,76.458
11.643,0.599	100.085,0.010	0.230,38.046
1.281,0.762	100.085,0.011	0.017,38.046
49.592,0.066	0.010,0.722	0.010,42.701
1.166,1.592	79.550,0.038	0.065,91.508
3.235,2.040	52.969,0.038	0.051,76.880
1.509,1.619	97.046,0.035	0.052,50.730
2.041,3.354	40.494,0.253	40.494,11.960	0.033,158.617
3.037,0.258	81.860,0.258
0.740,2.131	30.026,0.032	0.011,115.362
0.308,1.037	0.011,44.912
167.101,0.052	1.065,178.414
490.101,0.007	0.346,51.380	9.987,51.380
0.875,10.328	65.120,0.140	0.028,99.494
29.540,0.435	0.007,41.336
180.016,0.201	0.045,428.779
2.460,1.531	93.451,0.022	0.033,65.382
116.470,0.034	0.431,235.111
0.696,0.814	64.275,0.022	0.024,67.114
63.607,0.056	0.654,124.008	4.679,124.008
92.284,0.021	0.122,44.279
1.912,2.288	82.320,0.024	0.019,188.134
0.579,1.545	46.131,0.031	0.009,133.303
2.643,0.012	104.523,0.012	0.037,78.209
46.413,5.201	46.413,16.448	0.038,126.794
1.233,1.680	77.281,0.124	0.029,47.171
2.688,0.552	84.923,0.552	0.118,12.224	0.118,297.394
435.436,0.004	0.146,4.248
83.218,0.033	0.028,193.874	1.190,193.874
9.196,0.026	237.998,0.026	0.162,150.284
2.108,0.014	64.869,0.014	0.166,34.882
0.971,1.189	93.577,0.165	0.019,85.165
546.790,0.029	0.116,49.350	5.914,49.350
515.217,0.021	0.083,74.034
2.354,1.319	139.519,0.024	0.065,120.841
1.656,2.780	128.136,0.054	0.023,87.446
6.604,0.025	91.191,0.025	0.072,79.907
53.306,0.093	0.012,4.845	0.012,391.851
100.566,0.451	100.566,4.212	0.049,285.767	3.086,285.767
115.685,0.317	115.685,10.066	0.021,129.193
0.372,0.676	8.273,0.676	0.010,41.722
0.356,1.415	33.059,0.039	0.005,124.466
1.108,0.183	47.198,0.003	0.015,14.981
0.619,0.098	31.270,0.002
0.848,0.045	46.708,0.045	0.010,169.647
0.189,2.747	15.885,2.747	0.005,89.993
0.404,4.347	20.819,0.117	0.017,43.528
0.290,0.609	0.008,25.713
1.316,8.162	122.491,0.588	0.202,79.316
209.607,0.008	0.150,17.881
41.847,0.120	0.027,9.805	0.027,114.020
6.773,1.551	196.239,0.093	0.130,26.048
1.380,2.516	136.598,0.031	0.398,230.307
0.860,0.326	63.231,0.100	0.860,13.600
3.349,2.152	328.822,0.028	0.368,84.930
180.282,0.007	4.817,38.996
4.785,1.659	194.951,0.034	0.465,81.683
22.208,0.031	0.008,3.075	0.008,204.957
6.644,0.036	74.029,0.036	0.186,21.106
81.935,0.009	0.017,51.034	1.066,51.034
404.486,0.021	0.094,52.656	7.220,52.656
0.918,0.032	63.197,0.032	0.010,260.661
2.437,5.534	164.944,0.184	0.026,142.747
2.722,0.169	117.502,0.013	0.047,15.305
0.327,0.777	7.595,0.777	0.011,36.417
129.821,0.037	129.821,2.005	0.053,150.162
0.968,13.172	83.258,0.419	0.015,65.466
5.928,3.677	290.436,0.129	0.162,243.016
5.358,0.152	443.778,0.002
0.648,1.742	47.954,0.022	0.014,89.039
27.379,0.026	0.006,58.409	0.444,58.409
0.814,0.177	58.891,0.003
15.670,0.404	548.390,0.404	0.181,49.229
1.230,0.418	42.544,0.008	0.072,26.506
2.809,0.614	185.590,0.007	0.049,34.581
12.564,3.419	217.111,0.034	0.213,269.390
2.387,1.194	52.921,0.014	0.035,50.053
1.457,1.113	58.689,0.040	58.689,1.964	0.015,55.284
0.928,2.873	61.306,0.036	0.023,62.239
0.605,1.082	13.735,1.082	0.032,68.899
4.436,1.747	70.512,0.118
0.351,2.869	34.159,0.041	0.007,93.623
4.692,0.074	190.074,0.074	0.122,41.363
2.139,0.032	176.415,0.032	0.066,92.529
25.540,0.057	25.540,2.525	0.003,109.927
4.306,0.635	127.630,0.009	2.345,41.726
0.560,1.312	54.959,0.124	0.007,116.557
1.389,0.937	11.038,0.040	11.038,1.491	0.014,35.038
647.497,0.002
185.470,0.044	0.052,121.685
119.232,0.026	0.988,69.660
84.707,0.006	0.042,33.094	1.050,33.094
4.815,0.522	391.697,0.017	0.059,22.308
130.393,0.076	0.052,4.019	0.052,162.331
0.853,0.756	59.955,0.090	0.019,68.304
1.094,0.147	109.061,0.147	0.042,190.874
4.616,0.254	367.774,0.254	0.323,15.731	0.323,646.044
69.944,0.013	0.153,100.735
514.368,0.684	0.184,148.596
2.749,2.382	100.590,0.625	0.075,64.177
3.467,0.351	58.667,0.004	0.037,25.808
3.186,0.020	96.850,0.020	0.192,112.912
7.936,0.026	317.613,0.026	0.424,99.619
103.741,0.777	0.046,82.946
2.214,0.555	38.554,0.555	0.311,127.242	5.409,19.070
172.647,0.213	0.044,382.078
21.161,0.132	21.161,0.614	0.028,53.336
19.709,0.300	0.013,196.075
0.074,0.628	0.001,37.702
299.337,0.199	299.337,16.271	0.451,598.469
0.560,2.547	51.521,0.029	0.010,92.177
1.349,4.427	44.964,0.064	0.076,238.382
1.627,0.497	74.362,0.033	0.021,46.919
2.712,0.041	260.065,0.001	2.712,3.263
3.904,0.383	274.710,0.008	0.119,38.215	8.376,38.215
3.504,1.305	234.447,0.016	0.134,46.879
0.303,0.124	19.436,0.004
1.400,1.575	37.341,0.030	0.243,112.559	6.487,112.559
5.918,0.692	68.889,0.008	0.106,59.660
1.882,6.080	99.497,0.211	0.058,105.254
0.917,1.048	21.773,0.058	0.029,42.958
0.673,1.115	62.579,0.187	0.017,104.543
128.216,0.031	0.052,74.461	1.365,74.461
2.022,2.209	101.559,0.036	0.048,153.379
0.657,0.606	23.328,0.028	0.019,36.987
6.166,1.311	127.477,1.311	0.067,302.780
3.195,0.029	67.924,0.029	0.071,191.706
1.729,2.190	122.130,0.025	0.043,21.021
30.864,0.030	0.006,2.877	0.006,232.513
0.004,104.401
2.691,0.657	75.188,0.122	2.691,12.044
101.695,0.053	0.052,110.930
4.319,4.120	87.263,0.081	0.198,49.393
9.104,0.011	545.110,0.011	0.886,26.767
2.096,2.325	101.663,0.041	0.027,59.174
0.145,2.900	10.468,1.963	0.003,145.159
48.312,0.313	0.083,191.567
394.370,0.486	1.098,827.699	21.533,31.573
0.017,556.182
149.965,1.491	0.045,31.673
2.027,0.237	161.650,0.003	2.027,15.322
2.673,3.192	33.738,0.235	0.031,228.008
254.735,0.030	0.222,65.095
80.536,0.408	0.297,138.226
1.262,0.059	96.828,0.059	0.018,94.858
357.059,0.056	0.044,170.922	3.674,170.922
0.750,0.582	73.495,0.013	0.009,43.146
10.155,0.022	910.930,0.022	0.456,160.646
109.020,0.013	0.140,53.129
59.742,0.646	59.742,7.727	0.007,325.210
21.268,0.623	0.005,321.078
2.613,3.062	188.739,0.105	0.028,292.574
301.406,0.161	0.143,70.595	6.352,70.595
1.469,0.171	68.849,0.002	0.023,16.958
65.778,1.773	0.022,209.779
100.013,1.057	0.027,571.185
249.218,0.012	0.064,85.217	4.348,85.217
1.510,0.334	17.408,0.005	0.051,21.659
35.019,0.355	0.008,433.331
1.059,7.413	59.232,0.166	0.018,89.243
72.285,0.076	72.285,5.869	0.072,329.373
14.610,0.090	0.008,0.695	0.008,59.882
0.225,0.310
0.864,1.333	70.714,0.021	0.046,37.494
0.056,0.187	0.001,13.346
97.697,0.074	0.126,106.856
170.046,0.233	0.353,374.618
4.276,0.415	0.059,40.712
97.316,0.045	0.191,74.375
1.252,0.137	89.061,0.137	0.032,281.635
8.621,4.803	170.046,0.197	0.116,374.618
68.020,0.901	0.233,117.174	2.284,117.174
2.717,0.323	158.367,0.030	0.088,21.589
247.511,0.190	0.066,69.152	3.662,69.152
906.398,0.054	0.584,39.991
281.571,1.636	0.445,540.039
3.776,0.139	47.558,0.004
0.645,0.292	36.433,0.011	0.007,25.471
1.640,0.331	162.183,0.019	0.030,32.361
1.439,0.733	115.569,0.012	0.016,65.682
532.462,0.022	0.283,34.541
1.986,0.059	142.349,0.001
2.583,2.689	229.079,0.080	0.032,24.623
155.109,0.066	155.109,3.080	0.257,197.850
103.055,0.045	0.135,89.069
0.689,0.219	14.162,0.002	0.008,20.372
76.339,0.231	76.339,9.758	0.075,312.120
0.943,1.691	90.034,0.027	0.021,107.235
1.076,2.297	54.512,0.129	0.011,109.813
8.532,0.036	217.718,0.036
75.606,4.674	0.042,163.193
0.295,2.329	20.690,0.181	0.008,174.692
0.116,2.902	0.001,72.723
232.991,0.017	0.131,139.258
0.773,3.263	23.440,0.050	0.016,259.781
178.999,0.328	0.065,51.781
0.716,1.876	37.292,0.053	0.013,93.104
8.220,0.974	149.515,0.015	0.086,22.653
42.554,0.235	42.554,5.689	0.899,561.234
0.406,3.468	16.634,0.274	0.014,308.054
22.736,1.162	0.006,130.330
4.185,5.827	258.675,5.691	0.121,220.320
241.500,0.172	0.206,81.938
0.562,0.971	46.242,0.015	0.011,93.883
118.504,0.135	1.490,755.125	32.684,11.395
4.573,8.600	454.584,0.802	0.135,278.776
8.202,0.107	8.202,4.533	0.272,224.322
30.339,0.158	0.041,4.561	0.041,241.473
2.099,3.824	71.110,0.142	0.033,160.610
228.941,0.308	0.283,87.835	4.243,87.835
483.929,0.003	0.771,19.165
217.784,0.515	47.099,2.426
3.470,0.562	170.021,0.009	0.157,52.526	7.685,52.526
0.415,0.116	40.081,0.007
8.080,0.283	248.107,0.003	0.326,26.044
70.340,0.114	0.025,2.005	0.025,99.032
0.720,0.783	31.510,0.012	0.082,75.668
1.511,0.010	123.656,0.010	0.017,21.625
143.151,0.080	0.043,106.016
2.159,1.587	105.042,0.021	0.024,145.901
4.245,2.033	195.602,0.078	0.045,58.960
0.061,2.063	0.001,31.439
3.024,0.109	151.027,0.006
86.648,0.146	86.648,4.972	0.049,195.018
1.956,7.396	162.105,0.110	0.021,329.457
5.504,0.884	118.631,0.884	0.072,36.460
113.276,0.033	113.276,2.305	0.740,120.516
0.284,0.660	0.020,47.122
3.538,0.624	141.945,0.033	0.036,37.742
2.444,1.034	98.646,0.012	0.054,96.876
28.096,0.140	0.003,110.095
364.349,0.070	0.076,41.479
30.295,1.391	0.044,151.642
1.970,0.278	141.830,0.003	0.089,17.277
152.956,0.341	1.418,5.741	1.418,262.445	22.408,15.577
2.954,2.365	121.082,0.025	0.051,189.693
0.646,1.022	44.727,0.020	0.020,81.624
3.103,1.383	277.078,0.041	0.075,80.815
0.786,2.424	49.859,0.028	0.068,35.982
199.462,0.030	0.058,48.222	3.983,48.222
176.833,0.214	0.726,14.810	0.726,401.551
0.349,0.934	24.404,0.012	0.005,70.047
94.330,0.021	0.067,0.789	0.067,75.935
105.031,0.227	0.073,184.410	2.436,184.410
125.234,0.021	0.044,120.835	4.366,120.835
1.300,0.041	77.758,0.041	0.029,102.360
193.436,0.012	1.352,33.327
0.183,2.604	10.537,0.051	0.002,193.732
0.887,3.905	68.927,0.069	0.021,201.460
514.462,0.014	0.104,38.054
1.756,1.955	108.252,0.021	0.019,86.547
213.105,0.249	0.040,90.136	2.602,90.136
0.464,0.490	30.067,0.009	0.057,39.714
0.900,0.991	24.824,0.050	0.017,70.335
6.224,0.074	92.734,0.074	0.079,241.341
70.699,0.204	0.065,107.396
1.941,0.456	91.408,0.013	0.025,40.718
271.509,1.192	0.125,427.724
4.023,0.754	319.397,0.009	0.935,53.958
117.688,0.064	0.013,133.612
2.361,3.104	210.082,0.035	0.049,298.495
69.637,0.023	0.621,62.472
1.109,1.735	78.362,0.020	0.016,118.000
49.653,1.017	49.653,5.283	0.025,63.759
78.977,0.007	0.037,28.139	0.852,28.139
7.230,0.058	529.564,0.058	0.110,142.570
79.127,0.032	0.048,110.907
147.470,0.575	0.056,821.879
50.276,0.176	0.014,7.464	0.014,33.334
56.810,0.009	0.198,73.059
0.514,3.849	44.643,0.046	0.154,75.185
2.690,5.701	121.671,0.213	0.051,32.950
3.471,1.348	141.009,0.027	141.009,2.032	0.052,100.461
0.207,0.338	17.110,0.005	0.003,27.742
